"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
339,0.000125904833450217,5.43325368953e-05,0.000789848605071376
340,0.000131249866880057,5.38778837771711e-05,0.000774223703723806
341,0.000129239449745444,5.38369976801924e-05,0.000668467669024371
342,0.000124773438845451,5.50764132987607e-05,0.000724213156505381
343,0.000123327622512956,5.48024663941979e-05,0.000692024728465342
344,0.000130568909843111,5.39236173927162e-05,0.000735976372575249
345,0.00012909874169313,5.40031038248612e-05,0.00066361356135135
346,0.000122723334860324,5.46668194466712e-05,0.000620689921192892
347,0.000121308741509679,5.43458209501519e-05,0.000684777210620232
348,0.000125777990442061,5.42749586274171e-05,0.00073975052077529
349,0.000125414464345527,5.44270857489623e-05,0.000695809412566808
350,0.000120502175656598,5.58732449422378e-05,0.000730043993322916
351,0.000119983600276191,5.45964541290815e-05,0.000674631846212068
352,0.000121491392064636,5.40098426826289e-05,0.000674005292087688
353,0.000119681850591609,5.38095631980012e-05,0.000668743730547974
354,0.000113254730558182,5.47629040998592e-05,0.000669081324201203
355,0.000112116553226665,5.43284459408064e-05,0.000716859226966308
356,0.000119766067293003,5.47581298752319e-05,0.000669294642216708
357,0.000119024987736619,5.36731325959068e-05,0.00066595713375223
358,0.000113695396005259,5.49999387828081e-05,0.000677687162336509
359,0.000113305617082507,5.48201792299247e-05,0.000692946980065897
360,0.000116403716704339,5.39333447557019e-05,0.000666332432695562
361,0.000116606367836308,5.37038440816242e-05,0.000641193707802715
362,0.000109375973566116,5.43136239723994e-05,0.000664097186180955
363,0.000109547737630716,5.38220253323302e-05,0.000713189601170302
364,0.000116280454776853,5.37916563402837e-05,0.000646680677218416
365,0.00011694901221121,5.35185551701467e-05,0.00062198881401726
366,0.000110719990497151,5.51901604865974e-05,0.000635375361234706
367,0.000111240775907039,5.50498866859584e-05,0.000749805864912185
368,0.0001310760723164,5.37986909313729e-05,0.000614757035393859
369,0.000129228293254988,5.36847790527745e-05,0.000740789655595094
370,0.00012324682744921,5.44067181892895e-05,0.000683287822364998
371,0.000122115119814824,5.41062057049223e-05,0.000695287235032034
372,0.000126440372595784,5.39537811281482e-05,0.000669764250395315
373,0.00012598556212163,5.39287241083651e-05,0.000672498235921038
374,0.000121812096618677,5.49710646880356e-05,0.000653174218469879
375,0.000121677029382218,5.47709858164987e-05,0.000668395561295513
376,0.000125256780538005,5.44065270504614e-05,0.000646193940490696
377,0.000125655815466283,5.4036894141709e-05,0.000629923317424581
378,0.000119440676740041,5.46306903296137e-05,0.00065548374789028
379,0.000119643973944404,5.38621247590856e-05,0.000683838978497239
380,0.000122521660884424,5.47864809882476e-05,0.000719108895396872
381,0.000123492176398527,5.41569941494637e-05,0.000639154150283608
382,0.000119164598813871,5.49347402364495e-05,0.000659551697725241
383,0.000119863386754829,5.45250616834675e-05,0.000615462102916526
384,0.000122804296712554,5.37349115559254e-05,0.000588780770532002
385,0.000116769923723065,5.46816234118138e-05,0.000582865849334426
386,0.000113811407734442,5.46641316327255e-05,0.000627250973254715
387,0.000108589793742697,5.45206012461406e-05,0.00062097087750002
388,0.000117054254952545,5.45836938733682e-05,0.000590114995285151
389,0.000113075145009808,5.48290885781032e-05,0.000575188812297887
390,0.000110312084219506,5.51905645399314e-05,0.000602686525578357
391,0.000106529008436214,5.46433717077767e-05,0.000618193997218239
392,0.000118788290210728,5.38254001886038e-05,0.000668407976482975
393,0.00011415627613754,5.43176183674883e-05,0.000605858795453178
394,0.00011168504616334,5.4004483752569e-05,0.000612586114591475
395,0.000106934912652695,5.45796637136055e-05,0.000566800620781303
396,0.000115139596012664,5.42563139609284e-05,0.000638388580725328
397,0.00011203938039315,5.38639627151164e-05,0.000609607521482561
398,0.000109187142972355,5.49883127501861e-05,0.000659562900029844
399,0.000105577818710898,5.50686457689641e-05,0.00057359071662322
400,0.000134736149634924,5.40052343581155e-05,0.000594614682135401
401,0.000127392098365325,5.41786288818184e-05,0.000625834798815343
402,0.000126201528779507,5.43966222520481e-05,0.000625500364625208
403,0.000119848019221199,5.47646955144868e-05,0.00061743361529042
404,0.000126274789799795,5.45426146474304e-05,0.000638859658279237
405,0.000121546329912441,5.42075118226992e-05,0.000597418708996677
406,0.000120738904343345,5.49772419277699e-05,0.000607407804866544
407,0.000116304876097699,5.50933175458593e-05,0.000617431473439685
408,0.000128990817019641,5.42705406379869e-05,0.000653640037748828
409,0.000123027369525927,5.45217777316822e-05,0.000620219050193685
410,0.000123568510627681,5.44583525056897e-05,0.000591240935100515
411,0.000117402353957886,5.43651824000219e-05,0.00061439369672806
412,0.000122978888534525,5.46840587218992e-05,0.000678290785373419
413,0.000118835525296875,5.46727475229474e-05,0.000613757716327884
414,0.000119297064476368,5.53785405762793e-05,0.000633996524882045
415,0.000114600328539028,5.52223226784594e-05,0.000585207572411502
416,0.000115551927111566,5.43509879800513e-05,0.000661774177431303
417,0.000110803361243431,5.43505776018507e-05,0.000623173684954635
418,0.000108519643173674,5.43499355588884e-05,0.000631708856592161
419,0.000104436901079829,5.48049783222624e-05,0.000688485611242224
420,0.000111756444729619,5.44996923686818e-05,0.00058765099180635
421,0.000108852051768346,5.48123428022764e-05,0.000657446503995549
422,0.000106488855241791,5.50706674407126e-05,0.000598232785757976
423,0.000103678599732495,5.51671033015021e-05,0.000614781736603249
424,0.000112106449477327,5.40475889123009e-05,0.000603372588267489
425,0.000108652709793963,5.43693333431109e-05,0.000649283264206391
426,0.000106822566581692,5.45809405230878e-05,0.000695877229009863
427,0.000103262308471574,5.47158041438601e-05,0.000623622616964007
428,0.000109676757086637,5.46587518125966e-05,0.000635207505263027
429,0.000107410176725421,5.40067769910583e-05,0.000616378811448599
430,0.00010542537537143,5.52646857635461e-05,0.000597977083098931
431,0.000102698704831674,5.53155368468267e-05,0.000591372851627095
432,0.000126583033458657,5.40468545469309e-05,0.000615381349957814
433,0.000121360856739519,5.42679105849327e-05,0.000703027375774631
434,0.000120498852932324,5.43034544890003e-05,0.000675936160917205
435,0.000115864682573357,5.42710482624376e-05,0.000631575203600319
436,0.000120954330584102,5.52563045256412e-05,0.000596124914182309
437,0.000117995284216512,5.46475663166172e-05,0.000603874583494882
438,0.000117295814023088,5.51983396713443e-05,0.000595419752968321
439,0.00011426680226056,5.49287302329104e-05,0.000595042815154968
440,0.000122150986491112,5.39991663927491e-05,0.000674789363090686
441,0.000118143710937643,5.40678288196232e-05,0.000647376377297235
442,0.000118714208727298,5.45141135043726e-05,0.000621868861028841
