"code","lambdaZ_hat_T","lambdaZ_lo_T","lambdaZ_hi_T"
958,0.00189368075011981,0.000929348939556451,0.00765131004535747
959,0.00185374024768434,0.000921096620455683,0.00745139510468927
960,0.00191594530547848,0.000900573156752822,0.00951113515888541
961,0.00187807123500645,0.00090944286936228,0.00865410362980169
962,0.00178092350429832,0.000884638247524666,0.00836052432303108
963,0.00174745639372345,0.000879743571509886,0.00809621568499149
964,0.00185337868818839,0.000903381771306339,0.00857683170101659
965,0.00183398947454162,0.000899794354680572,0.00946804641850232
966,0.00174444870714543,0.000885925457795936,0.00743646789744352
967,0.00172315049424346,0.000887711230562903,0.00902842446431313
968,0.00185899422539812,0.000902013128839049,0.00920675481840158
969,0.00184981284863559,0.000911415953146979,0.00768955072827614
970,0.00173513850790866,0.000884739411219095,0.00932791726770243
971,0.0017179508298843,0.000881364755312944,0.00827297613789872
972,0.00182108919383099,0.000900914270558493,0.00988138889445933
973,0.00182365868901553,0.000895979062919697,0.0080858951472122
974,0.00171060251145446,0.000887732765553254,0.00856074446772826
975,0.00170151950058965,0.000885336370831616,0.00884761338092316
976,0.00205428993376122,0.000897463026987134,0.0082695021157562
977,0.00200944516339368,0.000905328508144725,0.00957124103218617
978,0.0019303220538748,0.000901522039851188,0.00753161871189573
979,0.00189155774273911,0.000917182481095193,0.00809522104315663
980,0.00195035015580158,0.000906848678897361,0.00782036559563147
981,0.00192728436365863,0.00090275913193331,0.00859346110935306
982,0.00186663042296519,0.000910379954440795,0.00886417969748244
983,0.00184328399574736,0.000922174802079417,0.0101125642547858
984,0.00197681991075685,0.000910493296708749,0.00790907128585907
985,0.00195958662567456,0.000903017998952813,0.00826216485072214
986,0.00187899290969334,0.000898002714776339,0.00773971175731536
987,0.00185305508794905,0.00091091870513376,0.00767705352359453
988,0.00189876664362645,0.000904774819385331,0.00820335983766142
989,0.00189322222205163,0.000907377821476326,0.00737424543671507
990,0.00182625264883729,0.000911784121625193,0.00731757083040223
991,0.00180985638631359,0.000919871462517898,0.00796917562396973
992,0.00186742180168813,0.000869722555845625,0.00922852155926877
993,0.0018281948905046,0.000889651686443662,0.00974190404674165
994,0.00175047584484769,0.000880161400341704,0.00716119603093954
995,0.00171624598351401,0.000895132120021685,0.00807975780806647
996,0.00181821140260328,0.000881221729370927,0.0101737847244923
997,0.00179624215251443,0.000895942039271575,0.00990908930617884
998,0.00172667564362666,0.000896562485008837,0.00879169355017599
999,0.00170369865360931,0.000907890253321302,0.00961956726723693
1000,0.00180921534695975,0.000879669652461936,0.00989210487027213
1001,0.00180276466433632,0.000895967807001642,0.00825686021014211
1002,0.001705926502632,0.000891262045973572,0.00867986560395463
1003,0.00169316531880347,0.000879986082547781,0.00701551298827103
1004,0.00177820815835871,0.00090719406843514,0.0128051615063149
1005,0.00177785679391932,0.000895453316732896,0.00991607212454273
1006,0.00169093420284654,0.000897133528550265,0.00972685552610346
1007,0.00168149759478037,0.000878847017424889,0.00899223121323381
1008,0.00201911567618706,0.000877917920848457,0.0099538612296223
1009,0.00198030358251642,0.000913097290321647,0.0126319222856201
1010,0.00191372705375081,0.000907412834205594,0.00789690525814345
1011,0.00187916379489938,0.000899983652381729,0.00969469837146055
1012,0.00193518182536283,0.000901314980486748,0.00806457677494633
1013,0.00191568835440205,0.000904940455516608,0.00968294554225548
1014,0.00187022675400657,0.000919580797125447,0.00731371515206468
1015,0.00184851941320072,0.000905075059222836,0.00907961056688366
1016,0.00195078187897896,0.000882238719933947,0.00870849855398037
1017,0.00194565318932349,0.000900170291182582,0.00964193609976968
1018,0.00186987829938724,0.000905862291336726,0.00725373387024593
1019,0.00185464044221103,0.000909341189007212,0.00783746797500932
1020,0.0018852312348374,0.000906703289411525,0.00998007502924396
1021,0.00188516296256404,0.00092252431565122,0.00808131283767854
1022,0.00183366125994723,0.000925364829668052,0.00839153490189824
1023,0.00182196008639244,0.00090875354581055,0.00822961594434094
