"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
293,0.000120032843191664,5.45804467183004e-05,0.000515589198965809
294,0.000115570107655458,5.48303510383049e-05,0.000476412228375246
295,0.000113204708542862,5.56903720785869e-05,0.00055621025368179
296,0.000121746206451895,5.36139667526197e-05,0.000521744934540903
297,0.00011914791578776,5.4286370399953e-05,0.000445869561056914
298,0.000113988916588215,5.49435992100635e-05,0.000548002278614639
299,0.000111453423021162,5.4918818859839e-05,0.000480372399211231
300,0.000120366722368316,5.49734135199166e-05,0.000604273617651666
301,0.000119043290536929,5.5495720483255e-05,0.000510110947096046
302,0.000114083494836367,5.58293741383196e-05,0.000510918999386049
303,0.000112406568013422,5.5234056944824e-05,0.000464362615262081
304,0.000137644592458355,5.39324723252524e-05,0.000480763314087837
305,0.000132223533926659,5.53493874819186e-05,0.000574416976387911
306,0.000128397110054949,5.54158504978893e-05,0.000514553740122929
307,0.000123986703091845,5.61417171772222e-05,0.000473710351259065
308,0.000131153463343515,5.546816997451e-05,0.000560115746144091
309,0.000128130762144931,5.64108433483079e-05,0.000470354525242302
310,0.000125431906833218,5.67342074143969e-05,0.000565202284113709
311,0.000122718929685444,5.63554092308084e-05,0.0005196965296229
312,0.000131610960380958,5.49643537065418e-05,0.000565323468092734
313,0.000128441530306076,5.55744249775288e-05,0.00047812049559854
314,0.000125193962184256,5.60935294616833e-05,0.000456129862202656
315,0.000121860376160441,5.63702779953318e-05,0.000437356544372114
316,0.000127817573069997,5.62425826129095e-05,0.000480111533838452
317,0.000126034611152791,5.65862559573201e-05,0.000502328087712386
318,0.000123895388700141,5.64637410039307e-05,0.000449849149320008
319,0.000121583537363007,5.6552277343895e-05,0.000484762193113575
320,0.000128445357880228,5.37489415370851e-05,0.00056045667246494
321,0.000125471768913443,5.3956037828089e-05,0.000548320779204142
322,0.000118419302180486,5.40383278992053e-05,0.000581237233727636
323,0.000116201853412788,5.39833060832547e-05,0.000553289347716435
324,0.00012455410375686,5.44186070057005e-05,0.000543054236077776
325,0.000122867594202819,5.40616386090064e-05,0.000560589593416471
326,0.000117147499576859,5.42219515879638e-05,0.000549236356212874
327,0.000115770691249724,5.38058053188375e-05,0.000586964264986264
328,0.000121951302670597,5.34260804772332e-05,0.000546780249790421
329,0.000121092394488354,5.34438712473997e-05,0.000471718140493993
330,0.000113140703878666,5.41286209714147e-05,0.000590934896848291
331,0.000112219918529079,5.42305804339236e-05,0.000559669067022152
332,0.000120348749875191,5.3382982782465e-05,0.000602195173152239
333,0.000120389751528801,5.38695890516893e-05,0.000505508172908306
334,0.00011312074109362,5.42552783161696e-05,0.000553302983903062
335,0.000112849716406215,5.35384772818114e-05,0.000576004823214776
336,0.000138794261351456,5.55259328479685e-05,0.00047938756810255
337,0.000135014982825337,5.47622464672785e-05,0.000563077184695838
338,0.000128599692390783,5.38260636701161e-05,0.000521976993719093
339,0.000125904833450217,5.43234643698729e-05,0.000451275703614381
340,0.000131249866880057,5.44803425684185e-05,0.000561460317560542
341,0.000129239449745444,5.45782274684957e-05,0.000511467447076609
342,0.000124773438845451,5.5069041587514e-05,0.000612202061226687
343,0.000123327622512956,5.53098038667679e-05,0.000535782927381257
344,0.000130568909843111,5.40796558488651e-05,0.000508474735396785
345,0.00012909874169313,5.42205922867965e-05,0.00048121415947175
346,0.000122723334860324,5.47905248359457e-05,0.000527125918397505
347,0.000121308741509679,5.49909748175302e-05,0.000482199904858693
348,0.000125777990442061,5.43870532858017e-05,0.000490610082972884
349,0.000125414464345527,5.44270857489623e-05,0.000525803766856112
350,0.000120502175656598,5.46945281731905e-05,0.000533277171959347
351,0.000119983600276191,5.46920422332424e-05,0.000466291654203664
352,0.000121491392064636,5.32070286569966e-05,0.000543934198440421
